key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
32339,10891,"锻冶","RecipeLevelTable#320","铬铁长剑",1,"铬铁锭",2,"钯金锭",1,"瞪羚革",1,"丰饶灵砂",2,"2级耐力之灵水",2,"",0,"",0,"",0,"火之晶簇",2,"土之晶簇",2,1033,True,50,100,100,100,0,1320,1220,1500,0,"锻冶秘籍第五卷",,True,True,True,"","",False,False,0
32340,10908,"锻冶","RecipeLevelTable#320","铬铁拳套",1,"铬铁锭",2,"榧木木材",1,"钯金锭",1,"丰饶灵砂",3,"2级刚力之灵水",3,"",0,"",0,"",0,"火之晶簇",2,"土之晶簇",2,1033,False,50,100,100,100,0,1320,1220,1500,0,"锻冶秘籍第五卷",,True,True,True,"","",False,False,0
32341,10892,"锻冶","RecipeLevelTable#320","铬铁战斧",1,"铬铁锭",2,"榧木木材",2,"钼钢锭",1,"丰饶灵砂",3,"2级耐力之灵水",3,"",0,"",0,"",0,"火之晶簇",2,"土之晶簇",2,1033,True,50,100,100,100,0,1320,1220,1500,0,"锻冶秘籍第五卷",,True,True,True,"","",False,False,0
32342,18543,"木工","RecipeLevelTable#320","铬铁长枪",1,"铬铁锭",2,"榧木木材",2,"钼钢锭",1,"丰饶灵砂",3,"2级刚力之灵水",3,"",0,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,False,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32343,18546,"木工","RecipeLevelTable#320","榧木长弓",1,"榧木木材",2,"铬铁锭",2,"瞪羚革",1,"玉丝",1,"丰饶灵砂",3,"2级巧力之灵水",3,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,False,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32344,10920,"锻冶","RecipeLevelTable#320","铬铁小刀",1,"铬铁锭",3,"榧木木材",1,"钯金锭",1,"丰饶灵砂",3,"2级巧力之灵水",3,"",0,"",0,"",0,"火之晶簇",2,"土之晶簇",2,1033,True,50,100,100,100,0,1320,1220,1500,0,"锻冶秘籍第五卷",,True,True,True,"","",False,False,0
32345,10898,"锻冶","RecipeLevelTable#320","铬铁巨剑",1,"铬铁锭",3,"钯金锭",1,"瞪羚革",1,"丰饶灵砂",3,"2级耐力之灵水",3,"",0,"",0,"",0,"火之晶簇",2,"土之晶簇",2,1033,True,50,100,100,100,0,1320,1220,1500,0,"锻冶秘籍第五卷",,True,True,True,"","",False,False,0
32346,10927,"锻冶","RecipeLevelTable#320","铬铁火枪",1,"铬铁锭",2,"榧木木材",1,"钯金锭",1,"黑火药",1,"丰饶灵砂",3,"2级巧力之灵水",3,"",0,"",0,"火之晶簇",2,"土之晶簇",2,1033,False,50,100,100,100,0,1320,1220,1500,0,"锻冶秘籍第五卷",,True,True,True,"","",False,False,0
32347,18551,"木工","RecipeLevelTable#320","榧木牧杖",1,"榧木木材",3,"钯金锭",1,"翠银锭",1,"丰饶灵砂",3,"2级意力之灵水",3,"",0,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,False,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32348,16758,"雕金","RecipeLevelTable#320","钯金长杖",1,"钯金锭",3,"榧木木材",1,"石青",1,"丰饶灵砂",3,"2级智力之灵水",3,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32349,19835,"炼金","RecipeLevelTable#320","真狮鹫革魔导书",1,"真狮鹫革",2,"榧木木材",1,"钯金锭",1,"钯金附魔墨水",1,"丰饶灵砂",3,"2级智力之灵水",3,"",0,"",0,"水之晶簇",2,"雷之晶簇",2,1038,False,50,100,100,100,0,1320,1220,1500,0,"炼金秘籍第五卷",,True,True,True,"","",False,False,0
32350,19841,"炼金","RecipeLevelTable#320","真狮鹫革魔导典",1,"真狮鹫革",2,"榧木木材",1,"钯金锭",1,"钯金附魔墨水",1,"丰饶灵砂",3,"2级意力之灵水",3,"",0,"",0,"水之晶簇",2,"雷之晶簇",2,1038,False,50,100,100,100,0,1320,1220,1500,0,"炼金秘籍第五卷",,True,True,True,"","",False,False,0
32351,16771,"雕金","RecipeLevelTable#320","钯金太阳仪",1,"钯金锭",2,"榧木木材",2,"翠银锭",1,"钯金附魔墨水",1,"丰饶灵砂",3,"2级意力之灵水",3,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32352,10914,"锻冶","RecipeLevelTable#320","铬铁打刀",1,"铬铁锭",3,"榧木木材",1,"钯金锭",1,"板岩磨刀石",1,"丰饶灵砂",3,"2级刚力之灵水",3,"",0,"",0,"火之晶簇",2,"土之晶簇",2,1033,False,50,100,100,100,0,1320,1220,1500,0,"锻冶秘籍第五卷",,True,True,True,"","",False,False,0
32353,16763,"雕金","RecipeLevelTable#320","钯金刺剑",1,"钯金锭",3,"铬铁锭",1,"翠银锭",1,"丰饶灵砂",3,"2级智力之灵水",3,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32354,12102,"铸甲","RecipeLevelTable#320","铬铁盾",1,"铬铁锭",1,"榧木木材",1,"瞪羚革",1,"丰饶灵砂",1,"2级耐力之灵水",1,"",0,"",0,"",0,"冰之晶簇",2,"土之晶簇",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"甲胄秘籍第五卷",,True,True,True,"","",False,False,0
32355,12103,"铸甲","RecipeLevelTable#320","铬铁御敌头盔",1,"铬铁锭",2,"钯金锭",1,"瞪羚角",2,"蔷薇辉石",1,"悠久灵砂",2,"2级耐力之灵水",1,"",0,"",0,"冰之晶簇",2,"土之晶簇",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"甲胄秘籍第五卷",,True,True,True,"","",False,False,0
32356,12104,"铸甲","RecipeLevelTable#320","铬铁御敌战甲",1,"铬铁锭",3,"钯金锭",1,"草原哔叽",2,"蔷薇辉石",1,"悠久灵砂",3,"2级耐力之灵水",2,"",0,"",0,"冰之晶簇",2,"土之晶簇",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"甲胄秘籍第五卷",,True,True,True,"","",False,False,0
32357,12106,"铸甲","RecipeLevelTable#320","铬铁御敌手铠",1,"铬铁锭",2,"钯金锭",1,"草原哔叽",1,"丰饶灵砂",2,"2级耐力之灵水",1,"",0,"",0,"",0,"冰之晶簇",2,"土之晶簇",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"甲胄秘籍第五卷",,True,True,True,"","",False,False,0
32358,13656,"制革","RecipeLevelTable#320","真狮鹫革御敌马裤",1,"真狮鹫革",3,"铬铁锭",1,"玉丝",1,"深渊灵砂",3,"2级耐力之灵水",2,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32359,12108,"铸甲","RecipeLevelTable#320","铬铁御敌铠靴",1,"铬铁锭",2,"钯金锭",1,"草原哔叽",1,"深渊灵砂",2,"2级耐力之灵水",1,"",0,"",0,"",0,"冰之晶簇",2,"土之晶簇",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"甲胄秘籍第五卷",,True,True,True,"","",False,False,0
32360,15132,"裁缝","RecipeLevelTable#320","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32361,16778,"雕金","RecipeLevelTable#320","钯金制敌头冠",1,"钯金锭",2,"铬铁锭",1,"瞪羚角",1,"蔷薇辉石",1,"悠久灵砂",2,"2级刚力之灵水",1,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32362,12105,"铸甲","RecipeLevelTable#320","铬铁制敌战铠",1,"铬铁锭",3,"钯金锭",1,"瞪羚革",2,"蔷薇辉石",2,"悠久灵砂",3,"2级刚力之灵水",2,"",0,"",0,"冰之晶簇",2,"土之晶簇",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"甲胄秘籍第五卷",,True,True,True,"","",False,False,0
32363,12107,"铸甲","RecipeLevelTable#320","铬铁制敌手铠",1,"铬铁锭",2,"钯金锭",1,"瞪羚革",1,"丰饶灵砂",2,"2级刚力之灵水",1,"",0,"",0,"",0,"冰之晶簇",2,"土之晶簇",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"甲胄秘籍第五卷",,True,True,True,"","",False,False,0
32364,13657,"制革","RecipeLevelTable#320","真狮鹫革制敌马裤",1,"真狮鹫革",3,"铬铁锭",1,"玉丝",1,"深渊灵砂",3,"2级刚力之灵水",2,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32365,12109,"铸甲","RecipeLevelTable#320","铬铁制敌胫甲",1,"铬铁锭",2,"钯金锭",1,"瞪羚革",1,"深渊灵砂",2,"2级刚力之灵水",1,"",0,"",0,"",0,"冰之晶簇",2,"土之晶簇",2,1034,False,50,100,100,100,0,1320,1220,1500,0,"甲胄秘籍第五卷",,True,True,True,"","",False,False,0
32366,15133,"裁缝","RecipeLevelTable#320","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32367,16779,"雕金","RecipeLevelTable#320","钯金强袭头冠",1,"钯金锭",3,"瞪羚角",1,"蔷薇辉石",1,"悠久灵砂",2,"2级刚力之灵水",1,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32368,13647,"制革","RecipeLevelTable#320","真狮鹫革强袭胸衣",1,"真狮鹫革",2,"纻布",1,"铬铁锭",1,"蔷薇辉石",2,"悠久灵砂",3,"2级刚力之灵水",2,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32369,13649,"制革","RecipeLevelTable#320","真狮鹫革强袭手套",1,"真狮鹫革",2,"钯金锭",1,"玉丝",1,"丰饶灵砂",2,"2级刚力之灵水",1,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32370,15118,"裁缝","RecipeLevelTable#320","纻布强袭垮裤",1,"纻布",3,"真狮鹫革",1,"钯金块",1,"玉丝",1,"深渊灵砂",3,"2级刚力之灵水",2,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32371,13659,"制革","RecipeLevelTable#320","真狮鹫革强袭战靴",1,"真狮鹫革",2,"钯金锭",1,"玉丝",1,"深渊灵砂",2,"2级刚力之灵水",1,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32372,15134,"裁缝","RecipeLevelTable#320","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32373,13644,"制革","RecipeLevelTable#320","真狮鹫革精准狩猎帽",1,"真狮鹫革",2,"钯金锭",1,"蔷薇辉石",1,"雄鹰之羽",1,"悠久灵砂",2,"2级巧力之灵水",1,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32374,15106,"裁缝","RecipeLevelTable#320","纻布精准罩衣",1,"纻布",3,"真狮鹫革",1,"钼钢锭",1,"蔷薇辉石",1,"悠久灵砂",3,"2级巧力之灵水",2,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32375,13651,"制革","RecipeLevelTable#320","真狮鹫革精准手套",1,"真狮鹫革",2,"钯金锭",1,"玉丝",1,"丰饶灵砂",2,"2级巧力之灵水",1,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32376,13658,"制革","RecipeLevelTable#320","真狮鹫革精准马裤",1,"真狮鹫革",3,"铬铁锭",1,"玉丝",1,"深渊灵砂",3,"2级巧力之灵水",2,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32377,13661,"制革","RecipeLevelTable#320","真狮鹫革精准筒靴",1,"真狮鹫革",2,"铬铁锭",1,"玉丝",1,"深渊灵砂",2,"2级巧力之灵水",1,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32378,15136,"裁缝","RecipeLevelTable#320","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32379,16780,"雕金","RecipeLevelTable#320","钯金游击头冠",1,"钯金锭",3,"瞪羚角",1,"锂辉石",1,"悠久灵砂",2,"2级巧力之灵水",1,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32380,13648,"制革","RecipeLevelTable#320","真狮鹫革游击胸衣",1,"真狮鹫革",2,"纻布",1,"铬铁锭",1,"锂辉石",2,"悠久灵砂",3,"2级巧力之灵水",2,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32381,13650,"制革","RecipeLevelTable#320","真狮鹫革游击手套",1,"真狮鹫革",2,"钯金锭",1,"玉丝",1,"丰饶灵砂",2,"2级巧力之灵水",1,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32382,15119,"裁缝","RecipeLevelTable#320","纻布游击垮裤",1,"纻布",3,"真狮鹫革",1,"钯金块",1,"玉丝",1,"深渊灵砂",3,"2级巧力之灵水",2,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32383,13660,"制革","RecipeLevelTable#320","真狮鹫革游击战靴",1,"真狮鹫革",2,"钯金锭",1,"玉丝",1,"深渊灵砂",2,"2级巧力之灵水",1,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32384,15135,"裁缝","RecipeLevelTable#320","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32385,13646,"制革","RecipeLevelTable#320","真狮鹫革治愈宽边帽",1,"真狮鹫革",2,"纻布",1,"玉丝",1,"锂辉石",1,"悠久灵砂",2,"2级意力之灵水",1,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32386,15108,"裁缝","RecipeLevelTable#320","纻布治愈长袍",1,"纻布",3,"钯金锭",1,"玉丝",1,"锂辉石",2,"悠久灵砂",3,"2级意力之灵水",2,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32387,13653,"制革","RecipeLevelTable#320","真狮鹫革治愈手套",1,"真狮鹫革",2,"钯金锭",1,"玉丝",1,"丰饶灵砂",2,"2级意力之灵水",1,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32388,15121,"裁缝","RecipeLevelTable#320","纻布治愈长裙",1,"纻布",3,"钯金锭",1,"玉丝",1,"锂辉石",1,"深渊灵砂",3,"2级意力之灵水",2,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32389,13663,"制革","RecipeLevelTable#320","真狮鹫革治愈凉鞋",1,"真狮鹫革",2,"钯金锭",1,"玉丝",1,"深渊灵砂",2,"2级意力之灵水",1,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32390,15138,"裁缝","RecipeLevelTable#320","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32391,13645,"制革","RecipeLevelTable#320","真狮鹫革咏咒宽边帽",1,"真狮鹫革",2,"钯金锭",1,"锂辉石",1,"雄鹰之羽",1,"悠久灵砂",2,"2级智力之灵水",1,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32392,15107,"裁缝","RecipeLevelTable#320","纻布咏咒长袍",1,"纻布",3,"钯金锭",1,"玉丝",1,"锂辉石",2,"悠久灵砂",3,"2级智力之灵水",2,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32393,13652,"制革","RecipeLevelTable#320","真狮鹫革咏咒手套",1,"真狮鹫革",2,"钯金锭",1,"玉丝",1,"丰饶灵砂",2,"2级智力之灵水",1,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32394,15120,"裁缝","RecipeLevelTable#320","纻布咏咒长裙",1,"纻布",3,"钯金锭",1,"玉丝",1,"星尖石",1,"深渊灵砂",3,"2级智力之灵水",2,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32395,13662,"制革","RecipeLevelTable#320","真狮鹫革咏咒凉鞋",1,"真狮鹫革",2,"钯金锭",1,"玉丝",1,"深渊灵砂",2,"2级智力之灵水",1,"",0,"",0,"",0,"土之晶簇",2,"风之晶簇",2,1036,False,50,100,100,100,0,1320,1220,1500,0,"皮革秘籍第五卷",,True,True,True,"","",False,False,0
32396,15137,"裁缝","RecipeLevelTable#320","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"雷之晶簇",2,"风之晶簇",2,1037,False,50,100,100,100,0,1320,1220,1500,0,"裁缝秘籍第五卷",,True,True,True,"","",False,False,0
32397,16781,"雕金","RecipeLevelTable#320","钯金御敌耳坠",1,"钯金锭",2,"星尖石",1,"锂辉石",1,"悠久灵砂",1,"2级耐力之灵水",1,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32398,16782,"雕金","RecipeLevelTable#320","钯金强攻耳坠",1,"钯金锭",2,"星尖石",1,"锂辉石",1,"悠久灵砂",1,"2级刚力之灵水",1,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32399,16783,"雕金","RecipeLevelTable#320","钯金精准耳坠",1,"钯金锭",2,"星尖石",1,"锂辉石",1,"悠久灵砂",1,"2级巧力之灵水",1,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32400,16785,"雕金","RecipeLevelTable#320","钯金治愈耳坠",1,"钯金锭",2,"星尖石",1,"锂辉石",1,"悠久灵砂",1,"2级意力之灵水",1,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32401,16784,"雕金","RecipeLevelTable#320","钯金咏咒耳坠",1,"钯金锭",2,"星尖石",1,"锂辉石",1,"悠久灵砂",1,"2级智力之灵水",1,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32402,18556,"木工","RecipeLevelTable#320","榧木御敌项环",1,"榧木木材",1,"真狮鹫革",1,"钯金块",1,"星尖石",1,"悠久灵砂",1,"2级耐力之灵水",1,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32403,18557,"木工","RecipeLevelTable#320","榧木强攻项环",1,"榧木木材",1,"真狮鹫革",1,"钯金块",1,"星尖石",1,"悠久灵砂",1,"2级刚力之灵水",1,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32404,18558,"木工","RecipeLevelTable#320","榧木精准项环",1,"榧木木材",1,"真狮鹫革",1,"钯金块",1,"星尖石",1,"悠久灵砂",1,"2级巧力之灵水",1,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32405,18560,"木工","RecipeLevelTable#320","榧木治愈项环",1,"榧木木材",1,"真狮鹫革",1,"钯金块",1,"星尖石",1,"悠久灵砂",1,"2级意力之灵水",1,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32406,18559,"木工","RecipeLevelTable#320","榧木咏咒项环",1,"榧木木材",1,"真狮鹫革",1,"钯金块",1,"星尖石",1,"悠久灵砂",1,"2级智力之灵水",1,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32407,18561,"木工","RecipeLevelTable#320","榧木御敌手镯",1,"榧木木材",1,"真狮鹫革",1,"钯金块",1,"星尖石",1,"丰饶灵砂",1,"2级耐力之灵水",1,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32408,18562,"木工","RecipeLevelTable#320","榧木强攻手镯",1,"榧木木材",1,"真狮鹫革",1,"钯金块",1,"星尖石",1,"丰饶灵砂",1,"2级刚力之灵水",1,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32409,18563,"木工","RecipeLevelTable#320","榧木精准手镯",1,"榧木木材",1,"真狮鹫革",1,"钯金块",1,"星尖石",1,"丰饶灵砂",1,"2级巧力之灵水",1,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32410,18565,"木工","RecipeLevelTable#320","榧木治愈手镯",1,"榧木木材",1,"真狮鹫革",1,"钯金块",1,"星尖石",1,"丰饶灵砂",1,"2级意力之灵水",1,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32411,18564,"木工","RecipeLevelTable#320","榧木咏咒手镯",1,"榧木木材",1,"真狮鹫革",1,"钯金块",1,"星尖石",1,"丰饶灵砂",1,"2级智力之灵水",1,"",0,"",0,"风之晶簇",2,"冰之晶簇",2,1032,True,50,100,100,100,0,1320,1220,1500,0,"木工秘籍第五卷",,True,True,True,"","",False,False,0
32412,16786,"雕金","RecipeLevelTable#320","钯金御敌指环",1,"钯金锭",2,"翠银锭",1,"丰饶灵砂",1,"2级耐力之灵水",1,"",0,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32413,16787,"雕金","RecipeLevelTable#320","钯金强攻指环",1,"钯金锭",2,"翠银锭",1,"丰饶灵砂",1,"2级刚力之灵水",1,"",0,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32414,16788,"雕金","RecipeLevelTable#320","钯金精准指环",1,"钯金锭",2,"翠银锭",1,"丰饶灵砂",1,"2级巧力之灵水",1,"",0,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32415,16790,"雕金","RecipeLevelTable#320","钯金治愈指环",1,"钯金锭",2,"翠银锭",1,"丰饶灵砂",1,"2级意力之灵水",1,"",0,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32416,16789,"雕金","RecipeLevelTable#320","钯金咏咒指环",1,"钯金锭",2,"翠银锭",1,"丰饶灵砂",1,"2级智力之灵水",1,"",0,"",0,"",0,"",0,"风之晶簇",2,"火之晶簇",2,1035,False,50,100,100,100,0,1320,1220,1500,0,"雕金秘籍第五卷",,True,True,True,"","",False,False,0
32417,17694,"烹调","RecipeLevelTable#320","草原奶茶",3,"茶饼",1,"草原牛奶",1,"阿拉米格盐",1,"毛栗子",1,"夜光灵砂",1,"",0,"",0,"",0,"火之晶簇",2,"水之晶簇",2,1039,False,50,100,100,100,0,1320,1220,1500,0,"烹调秘籍第五卷",,True,True,True,"","",False,False,0
32418,17695,"烹调","RecipeLevelTable#320","炖猪肉",3,"红州黑猪肉",1,"酱油",1,"味淋酒",1,"长颈骆姜",1,"甜茴香",1,"夜光灵砂",1,"",0,"",0,"火之晶簇",2,"水之晶簇",2,1039,False,50,100,100,100,0,1320,1220,1500,0,"烹调秘籍第五卷",,True,True,True,"","",False,False,0
